signal,gamma,is_short,lb,hz,th,move_ratio,mr_grade,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02,recommended_tp,recommended_sl,best_tp,best_sl,best_expected,best_p_tp,best_p_sl
G-做空,negative,True,15,15,0.0005,<30%,★☆☆观望,距HedgeWall,far,615,0.0011300107053645637,-0.0011504381816016128,0.9822437428071011,0.27154471544715447,0.2926829268292683,0.0011300107053645637,0.002124555611201398,0.002,0.0035,0.00012515475420202382,0.22764227642276422,0.04715447154471545
G-做空,negative,True,15,15,0.0005,30-50%,★☆☆观望,距Support,near,59,0.0008125443532706637,-0.0009702743230131963,0.8374377575480915,0.23728813559322035,0.2711864406779661,0.0008125443532706637,0.002082948236003951,0.002,0.002,-0.00010506808222183807,0.2033898305084746,0.23728813559322035
G-做空,negative,True,15,15,0.0005,30-50%,★☆☆观望,距Support,medium,224,0.0011621354113664382,-0.0009573289027932418,1.2139353653437426,0.22767857142857142,0.17410714285714285,0.0011621354113664382,0.0016077056286295604,0.0025,0.002,0.0001581618771434269,0.10267857142857142,0.15625
G-做空,negative,True,15,15,0.0005,30-50%,★☆☆观望,距Support,far,22,0.000387258752139541,-0.0018857135186013015,0.2053645733137577,0.0,0.45454545454545453,0.000387258752139541,0.0023237250419890377,0.0015,0.002,-0.0007991957747660867,0.09090909090909091,0.36363636363636365
G-做空,negative,True,15,15,0.0005,30-50%,★☆☆观望,距HedgeWall,near,82,0.001340040769121022,-0.0009491636596206427,1.4118121311730407,0.3048780487804878,0.17073170731707318,0.001340040769121022,0.001801100051856732,0.003,0.002,0.00020925981039432066,0.07317073170731707,0.14634146341463414
G-做空,negative,True,15,15,0.0005,30-50%,★☆☆观望,距HedgeWall,medium,77,0.001111735277595652,-0.0007766107991962988,1.4315217851028696,0.2857142857142857,0.06493506493506493,0.001111735277595652,0.0012052217246858628,0.0025,0.002,0.000524524529945815,0.15584415584415584,0.06493506493506493
G-做空,negative,True,15,15,0.0005,30-50%,★☆☆观望,距HedgeWall,far,146,0.0009272903606199799,-0.0011707007826336597,0.792081439062428,0.1232876712328767,0.3150684931506849,0.0009272903606199799,0.0023838354372325227,0.001,0.002,-0.00023399865069993156,0.3493150684931507,0.2465753424657534
G-做空,negative,True,15,15,0.0005,50-70%,★★☆可选,距Support,near,99,0.00162592311895245,-0.0006748427616365387,2.409336235613579,0.31313131313131315,0.1919191919191919,0.00162592311895245,0.0014580241951728935,0.0025,0.0035,0.0005406900498524313,0.1919191919191919,0.020202020202020204
G-做空,negative,True,15,15,0.0005,50-70%,★★☆可选,距Support,medium,47,0.0011633373919543246,-0.0005801547883113674,2.00521897843919,0.23404255319148937,0.10638297872340426,0.0011633373919543246,0.0007891665171023131,0.0015,0.002,0.00045912703287629905,0.2978723404255319,0.0851063829787234
G-做空,negative,True,15,15,0.0005,50-70%,★★☆可选,距Support,far,71,0.0006597138735272028,-0.0007595081395209206,0.8686067195321097,0.09859154929577464,0.14084507042253522,0.0006597138735272028,0.0015734640972061087,0.003,0.002,-0.00010032252454585286,0.014084507042253521,0.11267605633802817
G-做空,negative,True,15,15,0.0005,50-70%,★★☆可选,距HedgeWall,near,85,0.0011633373919543246,-0.0006146003741831581,1.8928354762238342,0.16470588235294117,0.03529411764705882,0.0011633373919543246,0.0011347744315578427,0.0015,0.002,0.0004196053316390539,0.29411764705882354,0.023529411764705882
G-做空,negative,True,15,15,0.0005,50-70%,★★☆可选,距HedgeWall,medium,68,0.0009213573845052148,-0.0003249733475576629,2.8351783044045797,0.16176470588235295,0.014705882352941176,0.0009213573845052148,0.00075984865939028,0.003,0.002,0.0004437935899105351,0.058823529411764705,0.0
G-做空,negative,True,15,15,0.0005,50-70%,★★☆可选,距HedgeWall,far,64,0.001665527698213714,-0.0018373049634301942,0.9065058503430061,0.375,0.46875,0.001665527698213714,0.0030326652520587835,0.001,0.002,2.385881945435317e-05,0.65625,0.28125
G-做空,negative,True,15,15,0.0005,70-100%,★★★推荐,距Support,near,306,0.0009062528808868415,-0.0007644495888379919,1.185497244186368,0.16993464052287582,0.21895424836601307,0.0009062528808868415,0.0015214056896177212,0.003,0.002,0.00011182487967757569,0.08823529411764706,0.20261437908496732
G-做空,negative,True,15,15,0.0005,70-100%,★★★推荐,距Support,far,37,0.001212135923066504,-0.00037855458246323766,3.202010962802748,0.32432432432432434,0.2702702702702703,0.001212135923066504,0.0030933778350906967,0.002,0.002,0.0003162518716407062,0.2972972972972973,0.2702702702702703
G-做空,negative,True,15,15,0.0005,70-100%,★★★推荐,距HedgeWall,near,96,0.0007353326445458593,-0.0005998571345787991,1.2258462926546447,0.11458333333333333,0.09375,0.0007353326445458593,0.0009893818356038996,0.003,0.002,0.00020282078110189165,0.10416666666666667,0.08333333333333333
G-做空,negative,True,15,15,0.0005,70-100%,★★★推荐,距HedgeWall,medium,91,0.0008095183741145489,-0.0005907857889695561,1.3702400924817513,0.16483516483516483,0.1978021978021978,0.0008095183741145489,0.0013256332578154262,0.003,0.002,0.00014345447966128378,0.12087912087912088,0.1978021978021978
G-做空,negative,True,15,15,0.0005,70-100%,★★★推荐,距HedgeWall,far,157,0.0013091010586577555,-0.0009466493316564363,1.3828785537376393,0.2484076433121019,0.3184713375796178,0.0013091010586577555,0.002839071749585343,0.002,0.002,0.00014168775975090657,0.2356687898089172,0.28662420382165604
G-做空,negative,True,15,15,0.0005,>100%,★★★推荐,距Support,near,200,0.0009312398893879235,-0.0010862150333611842,0.8573255394065892,0.28,0.19,0.0009312398893879235,0.0018141729341758768,0.0025,0.002,4.283830825625719e-05,0.15,0.175
G-做空,negative,True,15,15,0.0005,>100%,★★★推荐,距Support,medium,396,0.0011682242968645293,-0.0010539229290156096,1.1084532508991716,0.3005050505050505,0.23737373737373738,0.0011682242968645293,0.0019656400689538793,0.003,0.002,0.0002626400788975923,0.16414141414141414,0.2196969696969697
G-做空,negative,True,15,15,0.0005,>100%,★★★推荐,距Support,far,430,0.001571801566550327,-0.0009521804445250413,1.6507391803602518,0.3953488372093023,0.22325581395348837,0.001571801566550327,0.0018715764615333374,0.003,0.0025,0.0005220526083540139,0.19534883720930232,0.11627906976744186
G-做空,negative,True,15,15,0.0005,>100%,★★★推荐,距HedgeWall,near,49,0.0009427143428929588,-0.001143929708918629,0.8241016345174901,0.32653061224489793,0.02040816326530612,0.0009427143428929588,0.0015598801775454408,0.003,0.002,0.0008367619567762031,0.22448979591836735,0.0
G-做空,negative,True,15,15,0.0005,>100%,★★★推荐,距HedgeWall,medium,218,0.0013573452925252083,-0.0007132538509756459,1.90303254678334,0.3761467889908257,0.1743119266055046,0.0013573452925252083,0.0016630383071707527,0.003,0.003,0.0006198118757851176,0.1834862385321101,0.009174311926605505
G-做空,negative,True,15,15,0.0005,>100%,★★★推荐,距HedgeWall,far,759,0.0012816628647467133,-0.0011028848912201848,1.162100301626887,0.3254281949934124,0.2490118577075099,0.0012816628647467133,0.001997768709381639,0.003,0.002,0.0002025817557814805,0.15019762845849802,0.21870882740447958
G-做空,negative,True,15,15,0.001,<30%,★☆☆观望,距Support,near,91,0.000982798010816826,-0.0009997577679416133,0.9830361336829565,0.18681318681318682,0.21978021978021978,0.000982798010816826,0.001723081120463702,0.001,0.003,-0.00010359394630530362,0.3956043956043956,0.07692307692307693
G-做空,negative,True,15,15,0.001,<30%,★☆☆观望,距Support,medium,170,0.0008493739368131757,-0.0015139980339504326,0.5610138968258288,0.21176470588235294,0.37058823529411766,0.0008493739368131757,0.0028064241496589784,0.0015,0.0025,-0.0002474530423744536,0.27647058823529413,0.20588235294117646
G-做空,negative,True,15,15,0.001,<30%,★☆☆观望,距Support,far,31,0.0011215751365134402,-0.0009471747131412631,1.1841269841271267,0.2903225806451613,0.12903225806451613,0.0011215751365134402,0.0013576290919195323,0.0015,0.0025,0.00045322173908054315,0.3870967741935484,0.0
G-做空,negative,True,15,15,0.001,<30%,★☆☆观望,距HedgeWall,near,27,0.0008073370793773816,-0.0019720677615414563,0.40938607441477104,0.0,0.48148148148148145,0.0008073370793773816,0.0037941609488767324,0.001,0.002,-0.0008951741932900811,0.2962962962962963,0.48148148148148145
G-做空,negative,True,15,15,0.001,<30%,★☆☆观望,距HedgeWall,medium,46,0.0007091221773073568,-0.001939605764470519,0.36560119086928766,0.10869565217391304,0.4782608695652174,0.0007091221773073568,0.003313619310968068,0.001,0.002,-0.0007872973666801536,0.21739130434782608,0.4782608695652174
G-做空,negative,True,15,15,0.001,<30%,★☆☆观望,距HedgeWall,far,446,0.0012338756348870099,-0.0011866877467785564,1.0397643678689295,0.3094170403587444,0.2982062780269058,0.0012338756348870099,0.00216263629901842,0.002,0.004,0.00018979016311706023,0.2600896860986547,0.02466367713004484
G-做空,negative,True,15,15,0.001,30-50%,★☆☆观望,距Support,near,37,0.0006380523232307259,-0.001566544374169964,0.40729923374739957,0.24324324324324326,0.40540540540540543,0.0006380523232307259,0.003212349463675405,0.002,0.002,-0.00037536322493106767,0.21621621621621623,0.35135135135135137
G-做空,negative,True,15,15,0.001,30-50%,★☆☆观望,距Support,medium,161,0.0012434137466625819,-0.0008714813376561162,1.426781840224821,0.2422360248447205,0.15527950310559005,0.0012434137466625819,0.0015050676024968037,0.002,0.002,0.000236879607253822,0.20496894409937888,0.13664596273291926
G-做空,negative,True,15,15,0.001,30-50%,★☆☆观望,距Support,far,12,0.00031899253703831343,-0.002312910371660758,0.1379182440213905,0.0,0.6666666666666666,0.00031899253703831343,0.002897573684616659,0.001,0.002,-0.001451889062211159,0.08333333333333333,0.5833333333333334
G-做空,negative,True,15,15,0.001,30-50%,★☆☆观望,距HedgeWall,near,54,0.001485232182055804,-0.0007786858785990952,1.90735728343736,0.3148148148148148,0.18518518518518517,0.001485232182055804,0.0017835320952995658,0.003,0.0025,0.000246014289800976,0.05555555555555555,0.05555555555555555
G-做空,negative,True,15,15,0.001,30-50%,★☆☆观望,距HedgeWall,medium,53,0.0011843066149254211,-0.0008378120627111729,1.413570736965742,0.32075471698113206,0.018867924528301886,0.0011843066149254211,0.0011410661893657941,0.0025,0.002,0.0005146478909642167,0.1509433962264151,0.018867924528301886
G-做空,negative,True,15,15,0.001,30-50%,★☆☆观望,距HedgeWall,far,103,0.0008125443532706637,-0.0010798485501113092,0.7524614013575402,0.13592233009708737,0.3592233009708738,0.0008125443532706637,0.003142387982446893,0.001,0.002,-0.0002551340714305002,0.33980582524271846,0.27184466019417475
G-做空,negative,True,15,15,0.001,50-70%,★★☆可选,距Support,near,65,0.0016610976260946994,-0.0007567677080664179,2.1949900985322075,0.36923076923076925,0.23076923076923078,0.0016610976260946994,0.0016542324031404052,0.0025,0.0035,0.0006702253870335196,0.23076923076923078,0.03076923076923077
G-做空,negative,True,15,15,0.001,50-70%,★★☆可选,距Support,medium,19,0.0018676160133970772,-0.00043049391703128245,4.338309879675638,0.42105263157894735,0.10526315789473684,0.0018676160133970772,0.0007536133266869717,0.0015,0.002,0.0008076384620869235,0.5263157894736842,0.10526315789473684
G-做空,negative,True,15,15,0.001,50-70%,★★☆可选,距Support,far,36,0.001189131874222821,-0.0003472298225858341,3.42462483598704,0.1111111111111111,0.2222222222222222,0.001189131874222821,0.0012326924937978278,0.002,0.002,0.00019147977479831284,0.027777777777777776,0.2222222222222222
G-做空,negative,True,15,15,0.001,50-70%,★★☆可选,距HedgeWall,near,38,0.0014136758846793982,-0.0005985323424267116,2.36190391808693,0.23684210526315788,0.0,0.0014136758846793982,0.0009642542754667341,0.0015,0.002,0.0008174323346971401,0.39473684210526316,0.0
G-做空,negative,True,15,15,0.001,50-70%,★★☆可选,距HedgeWall,medium,30,0.001643110737202822,-0.00024714895564399583,6.64826089562616,0.26666666666666666,0.0,0.001643110737202822,0.0003479540008220977,0.003,0.002,0.0010215281153738657,0.1,0.0
G-做空,negative,True,15,15,0.001,50-70%,★★☆可选,距HedgeWall,far,52,0.001665527698213714,-0.0014899604704142,1.117833480341064,0.36538461538461536,0.4807692307692308,0.001665527698213714,0.003212169144043076,0.0025,0.002,2.8326164791631255e-05,0.15384615384615385,0.40384615384615385
G-做空,negative,True,15,15,0.001,70-100%,★★★推荐,距Support,near,210,0.0010714766168337876,-0.0007943764985522432,1.348827185580844,0.2,0.22380952380952382,0.0010714766168337876,0.0017437119373959337,0.003,0.002,0.00021609668560168457,0.10476190476190476,0.2
G-做空,negative,True,15,15,0.001,70-100%,★★★推荐,距Support,far,28,0.0013409126281862004,-0.00040806032864807384,3.2860646675179557,0.39285714285714285,0.25,0.0013409126281862004,0.0018676507937554377,0.002,0.002,0.00035221959380424625,0.35714285714285715,0.25
G-做空,negative,True,15,15,0.001,70-100%,★★★推荐,距HedgeWall,near,50,0.0007554998265852513,-0.0007012298220687178,1.0773926076852094,0.22,0.06,0.0007554998265852513,0.0009569845553562018,0.003,0.002,0.0006118130816397504,0.2,0.04
G-做空,negative,True,15,15,0.001,70-100%,★★★推荐,距HedgeWall,medium,56,0.0008612994386571169,-0.0006594794062108999,1.3060293172849666,0.14285714285714285,0.14285714285714285,0.0008612994386571169,0.0008913642322506403,0.003,0.002,0.00023795659133039773,0.14285714285714285,0.14285714285714285
G-做空,negative,True,15,15,0.001,70-100%,★★★推荐,距HedgeWall,far,132,0.0013110950917277061,-0.0010599732321594695,1.2369133973851674,0.25757575757575757,0.32575757575757575,0.0013110950917277061,0.003077649100348519,0.002,0.002,0.00011545642209770884,0.24242424242424243,0.29545454545454547
G-做空,negative,True,15,15,0.001,>100%,★★★推荐,距Support,near,150,0.001126768081399426,-0.0011925497172959728,0.9448395023347939,0.30666666666666664,0.19333333333333333,0.001126768081399426,0.001830719097620977,0.0025,0.002,0.00015013328897370181,0.18,0.18
G-做空,negative,True,15,15,0.001,>100%,★★★推荐,距Support,medium,292,0.0012143188415112197,-0.0010680743765007334,1.136923484195565,0.3047945205479452,0.25,0.0012143188415112197,0.00201193810109662,0.003,0.002,0.00023577859841948347,0.1506849315068493,0.2328767123287671
G-做空,negative,True,15,15,0.001,>100%,★★★推荐,距Support,far,301,0.0016022617346953781,-0.0009423620593495616,1.7002612942644288,0.4186046511627907,0.23920265780730898,0.0016022617346953781,0.0018888256771929465,0.003,0.0025,0.0006151206842000106,0.23255813953488372,0.12956810631229235
G-做空,negative,True,15,15,0.001,>100%,★★★推荐,距HedgeWall,near,37,0.0012516855250043917,-0.000986350755878885,1.269006504576641,0.43243243243243246,0.02702702702702703,0.0012516855250043917,0.0015598801775454408,0.003,0.002,0.001176765190140827,0.2972972972972973,0.0
G-做空,negative,True,15,15,0.001,>100%,★★★推荐,距HedgeWall,medium,146,0.0015245347521794287,-0.0007694051490567614,1.981445996362781,0.4041095890410959,0.18493150684931506,0.0015245347521794287,0.0016889322082059605,0.003,0.003,0.0007267267524505391,0.1917808219178082,0.00684931506849315
G-做空,negative,True,15,15,0.001,>100%,★★★推荐,距HedgeWall,far,560,0.0013570798147295945,-0.0011332652129242861,1.19749534288428,0.33214285714285713,0.26071428571428573,0.0013570798147295945,0.0020636842997131376,0.003,0.002,0.00021190989315483309,0.16071428571428573,0.22678571428571428
G-做空,negative,True,15,15,0.0015,<30%,★☆☆观望,距Support,near,64,0.0011247760007047523,-0.0007703286846065911,1.4601247794364278,0.203125,0.125,0.0011247760007047523,0.001291638117650896,0.001,0.003,0.00021665740039389145,0.46875,0.015625
G-做空,negative,True,15,15,0.0015,<30%,★☆☆观望,距Support,medium,109,0.0007545837187998497,-0.0017797321510648104,0.42398723782586256,0.1651376146788991,0.3944954128440367,0.0007545837187998497,0.0029722658925700487,0.0015,0.003,-0.000512859513268801,0.22935779816513763,0.1559633027522936
G-做空,negative,True,15,15,0.0015,<30%,★☆☆观望,距Support,far,16,0.0011767117123357936,-0.001164659112188142,1.010348607606742,0.25,0.125,0.0011767117123357936,0.0013603887013733393,0.0015,0.0025,0.0006033785956724427,0.375,0.0
G-做空,negative,True,15,15,0.0015,<30%,★☆☆观望,距HedgeWall,near,19,0.0008073370793773816,-0.001844236007878035,0.43776234491067006,0.0,0.3684210526315789,0.0008073370793773816,0.0028471091305593524,0.001,0.002,-0.000675602664711493,0.3684210526315789,0.3684210526315789
G-做空,negative,True,15,15,0.0015,<30%,★☆☆观望,距HedgeWall,medium,31,0.0008140180566755079,-0.0017936003135033303,0.45384584879199535,0.12903225806451613,0.41935483870967744,0.0008140180566755079,0.0034806265800857977,0.001,0.002,-0.0005543787480338399,0.25806451612903225,0.41935483870967744
G-做空,negative,True,15,15,0.0015,<30%,★☆☆观望,距HedgeWall,far,316,0.0012284190399549858,-0.0012720619591685416,0.9656912001031128,0.3069620253164557,0.3322784810126582,0.0012284190399549858,0.002395763880856342,0.002,0.004,0.00011409034770383801,0.26582278481012656,0.03164556962025317
G-做空,negative,True,15,15,0.0015,30-50%,★☆☆观望,距Support,near,25,0.0004340494392899133,-0.002021002695678833,0.21476935197462502,0.2,0.52,0.0004340494392899133,0.003720184041651521,0.002,0.002,-0.000682874718026262,0.16,0.44
G-做空,negative,True,15,15,0.0015,30-50%,★☆☆观望,距Support,medium,90,0.0011583547939128692,-0.0009468426463839182,1.2233867985739086,0.2,0.18888888888888888,0.0011583547939128692,0.0016323088180106166,0.001,0.002,0.00010394374150758544,0.45555555555555555,0.13333333333333333
G-做空,negative,True,15,15,0.0015,30-50%,★☆☆观望,距Support,far,6,5.680280588657082e-05,-0.0031879196035832155,0.01781814253493864,0.0,0.8333333333333334,,,,,,,
G-做空,negative,True,15,15,0.0015,30-50%,★☆☆观望,距HedgeWall,near,26,0.001473193257152076,-0.0014701637174945937,1.0020606818284463,0.2692307692307692,0.23076923076923078,0.001473193257152076,0.0018803691268692115,0.003,0.0025,0.00016048865806683046,0.038461538461538464,0.07692307692307693
G-做空,negative,True,15,15,0.0015,30-50%,★☆☆观望,距HedgeWall,medium,34,0.001313987262412367,-0.0008719162471072985,1.5070108703349656,0.35294117647058826,0.0,0.001313987262412367,0.0010372194962386054,0.0015,0.002,0.0006199073901851823,0.4411764705882353,0.0
G-做空,negative,True,15,15,0.0015,30-50%,★☆☆观望,距HedgeWall,far,61,0.0005582922824301809,-0.001742084009510505,0.3204737999903065,0.06557377049180328,0.47540983606557374,0.0005582922824301809,0.003768611441516329,0.001,0.002,-0.0005204467835237743,0.22950819672131148,0.36065573770491804
G-做空,negative,True,15,15,0.0015,50-70%,★★☆可选,距Support,near,44,0.001665527698213714,-0.000600228494041164,2.7748227795721596,0.36363636363636365,0.22727272727272727,0.001665527698213714,0.0014025209422674108,0.0015,0.002,0.0006529418349860549,0.5454545454545454,0.13636363636363635
G-做空,negative,True,15,15,0.0015,50-70%,★★☆可选,距Support,medium,8,0.001537163426292625,-0.0006311812157979968,2.4353757491803725,0.25,0.0,,,,,,,
G-做空,negative,True,15,15,0.0015,50-70%,★★☆可选,距Support,far,30,0.001189131874222821,-0.0003766659233323918,3.156993506878673,0.13333333333333333,0.23333333333333334,0.001189131874222821,0.0011325812999742253,0.002,0.002,0.00012019524433901042,0.03333333333333333,0.23333333333333334
G-做空,negative,True,15,15,0.0015,50-70%,★★☆可选,距HedgeWall,near,20,0.0014797673190628442,-0.000600228494041164,2.4653400059367407,0.15,0.0,0.0014797673190628442,0.0008061269240230453,0.0015,0.002,0.0009233954590051263,0.4,0.0
G-做空,negative,True,15,15,0.0015,50-70%,★★☆可选,距HedgeWall,medium,22,0.001559999022048657,-0.00029723632265411397,5.248345855307821,0.2727272727272727,0.0,0.001559999022048657,0.0005236394238890633,0.003,0.002,0.0010720734934446122,0.13636363636363635,0.0
G-做空,negative,True,15,15,0.0015,50-70%,★★☆可选,距HedgeWall,far,40,0.0016541123495312964,-0.0012643801572058638,1.3082397252948799,0.325,0.425,0.0016541123495312964,0.0027256370988998765,0.0015,0.002,6.19797045485429e-05,0.4,0.325
G-做空,negative,True,15,15,0.0015,70-100%,★★★推荐,距Support,near,145,0.0011189512798100226,-0.0008623390573948789,1.2975769451871606,0.2482758620689655,0.2413793103448276,0.0011189512798100226,0.0018590716279708271,0.003,0.002,0.00022059508686408748,0.14482758620689656,0.21379310344827587
G-做空,negative,True,15,15,0.0015,70-100%,★★★推荐,距Support,far,22,0.0019804872325943504,-0.0006957934676635675,2.8463722708474215,0.5,0.2727272727272727,0.0019804872325943504,0.007849140300678875,0.002,0.002,0.00040612425460513906,0.45454545454545453,0.2727272727272727
G-做空,negative,True,15,15,0.0015,70-100%,★★★推荐,距HedgeWall,near,29,0.001143735813136046,-0.0007453382883700774,1.5345190646749054,0.3793103448275862,0.034482758620689655,0.001143735813136046,0.0010594498907024082,0.003,0.002,0.0010306191706981982,0.3448275862068966,0.0
G-做空,negative,True,15,15,0.0015,70-100%,★★★推荐,距HedgeWall,medium,31,0.0010875419016915771,-0.0007846038645468403,1.386103167258427,0.22580645161290322,0.06451612903225806,0.0010875419016915771,0.0009203894071064016,0.003,0.002,0.0003323429573911701,0.22580645161290322,0.06451612903225806
G-做空,negative,True,15,15,0.0015,70-100%,★★★推荐,距HedgeWall,far,107,0.0012784718219720447,-0.0010730134096364982,1.1914779540408065,0.27102803738317754,0.35514018691588783,0.0012784718219720447,0.0031510054216919202,0.0025,0.002,3.453571469142137e-05,0.1588785046728972,0.32710280373831774
G-做空,negative,True,15,15,0.0015,>100%,★★★推荐,距Support,near,101,0.001167858477336474,-0.0012679704897668404,0.9210454712958065,0.3465346534653465,0.19801980198019803,0.001167858477336474,0.0018295480956608938,0.0025,0.002,0.00024480517516757734,0.21782178217821782,0.18811881188118812
G-做空,negative,True,15,15,0.0015,>100%,★★★推荐,距Support,medium,211,0.0014073249111338504,-0.0010057094033828838,1.3993355400675989,0.33175355450236965,0.24170616113744076,0.0014073249111338504,0.001979431365280145,0.003,0.0025,0.0003099566282328513,0.17535545023696683,0.15165876777251186
G-做空,negative,True,15,15,0.0015,>100%,★★★推荐,距Support,far,219,0.00158801971209159,-0.0011433073003490407,1.3889701496761047,0.4200913242009132,0.2922374429223744,0.00158801971209159,0.002200142772470129,0.003,0.0025,0.000564172933788783,0.2602739726027397,0.1461187214611872
G-做空,negative,True,15,15,0.0015,>100%,★★★推荐,距HedgeWall,near,18,0.004561081465709764,-0.0010072631742860181,4.528192414999001,0.8333333333333334,0.05555555555555555,0.004561081465709764,0.0016624453357293588,0.003,0.002,0.0023608191265625566,0.6111111111111112,0.0
G-做空,negative,True,15,15,0.0015,>100%,★★★推荐,距HedgeWall,medium,95,0.001453260132082295,-0.0008028244962389144,1.8101840924019539,0.37894736842105264,0.22105263157894736,0.001453260132082295,0.0019428105819982206,0.003,0.003,0.000661017555819341,0.17894736842105263,0.010526315789473684
G-做空,negative,True,15,15,0.0015,>100%,★★★推荐,距HedgeWall,far,418,0.001359214862252183,-0.0012076022219615324,1.125548493977084,0.3492822966507177,0.2703349282296651,0.001359214862252183,0.002138882566693512,0.003,0.0025,0.00024696901490662605,0.19138755980861244,0.15550239234449761
G-做空,negative,True,15,15,0.002,<30%,★☆☆观望,距Support,near,47,0.0010150487404924327,-0.0008023455932137832,1.265101658285017,0.2553191489361702,0.1276595744680851,0.0010150487404924327,0.0013141454079686264,0.0015,0.003,0.00034350851061476425,0.40425531914893614,0.0
G-做空,negative,True,15,15,0.002,<30%,★☆☆观望,距Support,medium,66,0.0007076781568633604,-0.001914646196877771,0.36961301676381614,0.18181818181818182,0.45454545454545453,0.0007076781568633604,0.002989785096528542,0.001,0.0025,-0.0006197890548221559,0.3181818181818182,0.24242424242424243
G-做空,negative,True,15,15,0.002,<30%,★☆☆观望,距HedgeWall,near,7,0.00039845929074251187,-0.0019720677615414563,0.2020515210040543,0.0,0.42857142857142855,,,,,,,
G-做空,negative,True,15,15,0.002,<30%,★☆☆观望,距HedgeWall,medium,24,0.0008404733844048603,-0.0018462863040684578,0.45522375514176844,0.125,0.4583333333333333,0.0008404733844048603,0.00813592791592307,0.001,0.002,-0.0006908662835982466,0.20833333333333334,0.4583333333333333
G-做空,negative,True,15,15,0.002,<30%,★☆☆观望,距HedgeWall,far,219,0.0013100100177237,-0.0015287540654366418,0.8569135136523975,0.3515981735159817,0.3835616438356164,0.0013100100177237,0.002584573657158048,0.003,0.004,0.00013827729709034963,0.1278538812785388,0.0319634703196347
G-做空,negative,True,15,15,0.002,30-50%,★☆☆观望,距Support,near,18,0.00042069699698045536,-0.00282925918544327,0.14869510688344492,0.2222222222222222,0.6666666666666666,0.00042069699698045536,0.0038590222401054548,0.002,0.002,-0.0008640967729770327,0.16666666666666666,0.5555555555555556
G-做空,negative,True,15,15,0.002,30-50%,★☆☆观望,距Support,medium,47,0.0012254071769118124,-0.0009934148635936577,1.2335301411526371,0.2127659574468085,0.2127659574468085,0.0012254071769118124,0.001749316482129146,0.0015,0.002,1.751813811337276e-05,0.2553191489361702,0.2127659574468085
G-做空,negative,True,15,15,0.002,30-50%,★☆☆观望,距HedgeWall,near,12,0.0015389278873535214,-0.0014006813224341178,1.0986995133762172,0.25,0.16666666666666666,0.0015389278873535214,0.0017978223454549283,0.003,0.0025,0.0006428527000653252,0.08333333333333333,0.0
G-做空,negative,True,15,15,0.002,30-50%,★☆☆观望,距HedgeWall,medium,18,0.0021761431566970635,-0.0008844588866710536,2.4604231915037684,0.5,0.0,0.0021761431566970635,0.0010228993816517617,0.0015,0.002,0.0008669128890997652,0.6111111111111112,0.0
G-做空,negative,True,15,15,0.002,30-50%,★☆☆观望,距HedgeWall,far,37,0.0004956431610282808,-0.003043831475819526,0.16283528341359077,0.05405405405405406,0.5945945945945946,0.0004956431610282808,0.004068081428120246,0.001,0.002,-0.000996712938203217,0.10810810810810811,0.5135135135135135
G-做空,negative,True,15,15,0.002,50-70%,★★☆可选,距Support,near,25,0.0016471270729678934,-0.0005957576100587714,2.7647604414241633,0.32,0.24,0.0016471270729678934,0.0016648395267077787,0.003,0.0035,0.0008379852518601401,0.12,0.04
G-做空,negative,True,15,15,0.002,50-70%,★★☆可选,距Support,medium,5,0.0014311022198655065,-0.0006477620574128356,2.209302325581302,0.2,0.0,,,,,,,
G-做空,negative,True,15,15,0.002,50-70%,★★☆可选,距Support,far,15,0.001041041402457153,-0.0004227127629168685,2.4627631190352446,0.26666666666666666,0.26666666666666666,0.001041041402457153,0.001969734593274173,0.002,0.002,3.4562771030755815e-05,0.06666666666666667,0.26666666666666666
G-做空,negative,True,15,15,0.002,50-70%,★★☆可选,距HedgeWall,near,9,0.0012999718562793352,-0.0006146003741831581,2.115149796332419,0.0,0.0,,,,,,,
G-做空,negative,True,15,15,0.002,50-70%,★★☆可选,距HedgeWall,medium,8,0.002719701986376201,-8.737481208610854e-05,31.126842180740987,0.625,0.0,,,,,,,
G-做空,negative,True,15,15,0.002,50-70%,★★☆可选,距HedgeWall,far,28,0.0016451758528438184,-0.0007852387458053185,2.0951282162682547,0.2857142857142857,0.35714285714285715,0.0016451758528438184,0.0027077750621734504,0.0015,0.002,0.000284538655197588,0.39285714285714285,0.2857142857142857
G-做空,negative,True,15,15,0.002,70-100%,★★★推荐,距Support,near,96,0.0012301246744244332,-0.0009512608453829086,1.293151799945339,0.2708333333333333,0.28125,0.0012301246744244332,0.002256332078185082,0.003,0.002,0.00025056555707659087,0.14583333333333334,0.2604166666666667
G-做空,negative,True,15,15,0.002,70-100%,★★★推荐,距Support,far,21,0.002167330001000196,-0.0006731852426877679,3.219515021373444,0.5238095238095238,0.23809523809523808,0.002167330001000196,0.0009466493316564363,0.002,0.002,0.0005207016000625267,0.47619047619047616,0.23809523809523808
G-做空,negative,True,15,15,0.002,70-100%,★★★推荐,距HedgeWall,near,15,0.003631339925642593,-0.0004692477297134281,7.7386414375627774,0.6666666666666666,0.06666666666666667,0.003631339925642593,0.0008810848080115636,0.003,0.002,0.0018850799267679005,0.6,0.0
