signal,gamma,is_short,lb,hz,th,dist_field,dist_bin,n,mfe_p50,mae_p50,mfe_mae,pct_mfe_02,pct_mae_02
G+做多,positive,False,10,30,0.0015,距Resistance,near,55,0.0008938434675186678,-0.001989425100355444,0.4492973710641169,0.21818181818181817,0.4909090909090909
G+做多,positive,False,10,30,0.0015,距Resistance,medium,157,0.0016391037022906471,-0.0010479805132271754,1.5640593327858294,0.40764331210191085,0.21019108280254778
G+做多,positive,False,10,30,0.0015,距Resistance,far,84,0.0022010843822989254,-0.0008940388480544491,2.461956085117315,0.5357142857142857,0.27380952380952384
G+做多,positive,False,10,30,0.002,距Resistance,near,29,0.0007003115488557524,-0.002989310632335787,0.23427192252300094,0.13793103448275862,0.6206896551724138
G+做多,positive,False,10,30,0.002,距Resistance,medium,59,0.0018228302889230145,-0.001084423559249927,1.6809209587661744,0.4406779661016949,0.2711864406779661
G+做多,positive,False,10,30,0.002,距Resistance,far,45,0.0032372647089828855,-0.0007691310421579582,4.208989796979279,0.6444444444444445,0.3111111111111111
G+做多,positive,False,15,5,0.0005,距Resistance,near,758,0.0003370682002125226,-0.00028755548979234535,1.172184890143924,0.032981530343007916,0.021108179419525065
G+做多,positive,False,15,5,0.0005,距Resistance,medium,1011,0.000360166757208533,-0.0003564068227300193,1.010549558085654,0.013847675568743818,0.020771513353115726
G+做多,positive,False,15,5,0.0005,距Resistance,far,538,0.00043328997627366435,-0.00031294369008088706,1.384562111355149,0.031598513011152414,0.02973977695167286
G+做多,positive,False,15,5,0.001,距Resistance,near,279,0.0003860132551012326,-0.0003796635213718527,1.0167246347672176,0.05017921146953405,0.03225806451612903
G+做多,positive,False,15,5,0.001,距Resistance,medium,487,0.00047107439248544734,-0.00042611611882390366,1.1055070946051753,0.018480492813141684,0.03285420944558522
G+做多,positive,False,15,5,0.001,距Resistance,far,278,0.0005232472255344181,-0.0003568397172335567,1.4663368461082635,0.046762589928057555,0.04316546762589928
G+做多,positive,False,15,5,0.0015,距Resistance,near,103,0.0004014358941657781,-0.0005839898950721924,0.6874021238263941,0.019417475728155338,0.019417475728155338
G+做多,positive,False,15,5,0.0015,距Resistance,medium,237,0.0005445111624788472,-0.0004852532846223674,1.1221174173042339,0.02531645569620253,0.0379746835443038
G+做多,positive,False,15,5,0.0015,距Resistance,far,134,0.0006248479818949957,-0.00036958817690121797,1.6906600939834788,0.08955223880597014,0.05970149253731343
G+做多,positive,False,15,5,0.002,距Resistance,near,52,0.0003414871898984465,-0.000865714232282877,0.3944571743933899,0.038461538461538464,0.019230769230769232
G+做多,positive,False,15,5,0.002,距Resistance,medium,108,0.0006386948233809116,-0.00059681649091036,1.0701695296768226,0.037037037037037035,0.06481481481481481
G+做多,positive,False,15,5,0.002,距Resistance,far,70,0.0007297364441200586,-0.0004630424222246419,1.5759602340841934,0.15714285714285714,0.1
G+做多,positive,False,15,10,0.0005,距Resistance,near,758,0.0005182117608834166,-0.0004319804421040528,1.1996185715245713,0.0712401055408971,0.08311345646437995
G+做多,positive,False,15,10,0.0005,距Resistance,medium,1011,0.0005586084345474378,-0.0005151776395037077,1.084302562288163,0.06132542037586548,0.07418397626112759
G+做多,positive,False,15,10,0.0005,距Resistance,far,538,0.0006745990632985938,-0.00046078754924022973,1.4640132191308284,0.0762081784386617,0.0687732342007435
G+做多,positive,False,15,10,0.001,距Resistance,near,279,0.0005922145879247794,-0.0006832183921792736,0.8668012961942991,0.1003584229390681,0.12903225806451613
G+做多,positive,False,15,10,0.001,距Resistance,medium,487,0.0006994921984295386,-0.0005824773343507271,1.200891703724824,0.07802874743326489,0.10061601642710473
G+做多,positive,False,15,10,0.001,距Resistance,far,278,0.0007870187450921007,-0.0005113677542987643,1.5390464855793167,0.12949640287769784,0.08992805755395683
G+做多,positive,False,15,10,0.0015,距Resistance,near,103,0.000566597123092111,-0.0010819516123127878,0.5236806495264135,0.04854368932038835,0.22330097087378642
G+做多,positive,False,15,10,0.0015,距Resistance,medium,237,0.0008339672363732244,-0.0006857596054795716,1.2161218446076405,0.1350210970464135,0.13924050632911392
G+做多,positive,False,15,10,0.0015,距Resistance,far,134,0.0009655556030817496,-0.0006221401281957257,1.5519905553785225,0.2462686567164179,0.12686567164179105
G+做多,positive,False,15,10,0.002,距Resistance,near,52,0.0005285824552184598,-0.0014784554840520726,0.3575234161056706,0.038461538461538464,0.2692307692307692
G+做多,positive,False,15,10,0.002,距Resistance,medium,108,0.0009736751354548691,-0.0007746474743973315,1.2569267539565392,0.2037037037037037,0.2222222222222222
G+做多,positive,False,15,10,0.002,距Resistance,far,70,0.0015028661578684929,-0.000499453980348971,3.009018281961499,0.34285714285714286,0.22857142857142856
G+做多,positive,False,15,15,0.0005,距Resistance,near,758,0.0006563893286333957,-0.0005149176104567428,1.2747463192240882,0.11213720316622691,0.12532981530343007
G+做多,positive,False,15,15,0.0005,距Resistance,medium,1011,0.0007058258236749311,-0.000620163164054893,1.1381292288628349,0.09891196834817013,0.11374876360039565
G+做多,positive,False,15,15,0.0005,距Resistance,far,538,0.0008105315290287617,-0.0006109556013797556,1.3266619165096327,0.11338289962825279,0.09293680297397769
G+做多,positive,False,15,15,0.001,距Resistance,near,279,0.0008306058034652249,-0.0007437649174743253,1.1167585132756646,0.14336917562724014,0.2078853046594982
G+做多,positive,False,15,15,0.001,距Resistance,medium,487,0.0008417324543199582,-0.0007612750109644884,1.105687750414315,0.12114989733059549,0.1375770020533881
G+做多,positive,False,15,15,0.001,距Resistance,far,278,0.000985774532615492,-0.0007194044161262351,1.3702647780834813,0.1906474820143885,0.10071942446043165
G+做多,positive,False,15,15,0.0015,距Resistance,near,103,0.0008306058034652249,-0.0011285433270952314,0.7359981522403125,0.06796116504854369,0.33980582524271846
G+做多,positive,False,15,15,0.0015,距Resistance,medium,237,0.0010115792296838159,-0.0008402937168002112,1.203840049567251,0.17721518987341772,0.15611814345991562
G+做多,positive,False,15,15,0.0015,距Resistance,far,134,0.0014785919627662454,-0.0006657469433119359,2.2209519361975514,0.3358208955223881,0.12686567164179105
G+做多,positive,False,15,15,0.002,距Resistance,near,52,0.00072905366807996,-0.0019666279530104686,0.3707125523991162,0.057692307692307696,0.46153846153846156
G+做多,positive,False,15,15,0.002,距Resistance,medium,108,0.0013498097345935847,-0.000881552561287548,1.5311732888871943,0.25,0.23148148148148148
G+做多,positive,False,15,15,0.002,距Resistance,far,70,0.0018581505734404404,-0.0006335343305177944,2.9329911323380915,0.4857142857142857,0.22857142857142856
G+做多,positive,False,15,30,0.0005,距Resistance,near,758,0.0010308562027048006,-0.0008114133709399804,1.2704451758178534,0.22163588390501318,0.21899736147757257
G+做多,positive,False,15,30,0.0005,距Resistance,medium,1011,0.0010797580272658117,-0.0009798075086497678,1.1020103619677108,0.24727992087042533,0.18991097922848665
G+做多,positive,False,15,30,0.0005,距Resistance,far,538,0.0010732650637869708,-0.000912739248845996,1.1758725891802424,0.22676579925650558,0.23234200743494424
G+做多,positive,False,15,30,0.001,距Resistance,near,279,0.001178469553007633,-0.0010452168643784057,1.1274880775182223,0.2724014336917563,0.31899641577060933
G+做多,positive,False,15,30,0.001,距Resistance,medium,487,0.0012302615180320056,-0.0010310993837176197,1.1931551288453965,0.2874743326488706,0.21765913757700206
G+做多,positive,False,15,30,0.001,距Resistance,far,278,0.0013784585535314934,-0.001044546929028539,1.3196712519307319,0.28776978417266186,0.23741007194244604
G+做多,positive,False,15,30,0.0015,距Resistance,near,103,0.001076669245722653,-0.001783482300780525,0.6036893358860127,0.24271844660194175,0.4563106796116505
G+做多,positive,False,15,30,0.0015,距Resistance,medium,237,0.001504610619676702,-0.001060970012695861,1.4181462262572126,0.3670886075949367,0.25316455696202533
G+做多,positive,False,15,30,0.0015,距Resistance,far,134,0.0018590032683509965,-0.0007859640549872688,2.365252274012848,0.4552238805970149,0.23880597014925373
G+做多,positive,False,15,30,0.002,距Resistance,near,52,0.00072905366807996,-0.0025998024644165096,0.28042656242484415,0.17307692307692307,0.5961538461538461
G+做多,positive,False,15,30,0.002,距Resistance,medium,108,0.0016591162880872936,-0.0010034674450219382,1.653383272489743,0.37037037037037035,0.2777777777777778
G+做多,positive,False,15,30,0.002,距Resistance,far,70,0.0024386346233251756,-0.0007110856843899709,3.429452563676966,0.6,0.2571428571428571
G+做多,positive,False,30,5,0.0005,距Resistance,near,925,0.00029342037651238764,-0.00027189537822428953,1.0791664736218571,0.02918918918918919,0.01945945945945946
G+做多,positive,False,30,5,0.0005,距Resistance,medium,1189,0.0003401375700512529,-0.0003710036455140447,0.9168038485982388,0.024390243902439025,0.01934398654331371
G+做多,positive,False,30,5,0.0005,距Resistance,far,602,0.00044363447814046303,-0.0003262949011355506,1.359612046025098,0.023255813953488372,0.026578073089700997
G+做多,positive,False,30,5,0.001,距Resistance,near,410,0.00033273099069374855,-0.0003693729720291581,0.9007995058920634,0.05365853658536585,0.026829268292682926
G+做多,positive,False,30,5,0.001,距Resistance,medium,670,0.00044166615115700267,-0.00042588231269423675,1.0370615026553074,0.023880597014925373,0.034328358208955224
G+做多,positive,False,30,5,0.001,距Resistance,far,394,0.0005232472255344181,-0.00033160550564448994,1.5779208023626268,0.03299492385786802,0.02284263959390863
G+做多,positive,False,30,5,0.0015,距Resistance,near,197,0.0003562432369447446,-0.0004981253585834964,0.7151678403962055,0.06598984771573604,0.03553299492385787
G+做多,positive,False,30,5,0.0015,距Resistance,medium,419,0.0004955321472815531,-0.0004651067850186785,1.0654158641475262,0.028639618138424822,0.05250596658711217
G+做多,positive,False,30,5,0.0015,距Resistance,far,263,0.0006109851624153926,-0.0003488608016207311,1.7513723513128703,0.049429657794676805,0.022813688212927757
G+做多,positive,False,30,5,0.002,距Resistance,near,93,0.0002619611459228367,-0.0007267741840374122,0.3604436586720473,0.0967741935483871,0.053763440860215055
G+做多,positive,False,30,5,0.002,距Resistance,medium,248,0.0005547996118997538,-0.0004529443708576115,1.2248736215648028,0.03225806451612903,0.056451612903225805
G+做多,positive,False,30,5,0.002,距Resistance,far,177,0.0006342553418475749,-0.00032550673784020173,1.9485167835725248,0.07344632768361582,0.03389830508474576
G+做多,positive,False,30,10,0.0005,距Resistance,near,925,0.0004703096625639551,-0.00038820738571958253,1.2114907646390796,0.06054054054054054,0.06378378378378378
G+做多,positive,False,30,10,0.0005,距Resistance,medium,1189,0.000525991897042636,-0.0005520121442672175,0.9528629080088035,0.0672834314550042,0.06476030277544155
G+做多,positive,False,30,10,0.0005,距Resistance,far,602,0.0006488537823991228,-0.0004676031393705504,1.3876163946900728,0.0681063122923588,0.06312292358803986
G+做多,positive,False,30,10,0.001,距Resistance,near,410,0.0005501212164189904,-0.0005633145167238506,0.9765791579780502,0.11463414634146342,0.1048780487804878
G+做多,positive,False,30,10,0.001,距Resistance,medium,670,0.0006276266930269952,-0.0005917261105132707,1.0606709453510237,0.08358208955223881,0.10149253731343283
G+做多,positive,False,30,10,0.001,距Resistance,far,394,0.0007745541672564372,-0.00044912967931789386,1.7245668743886506,0.10152284263959391,0.0583756345177665
G+做多,positive,False,30,10,0.0015,距Resistance,near,197,0.0005514992031429902,-0.0007920118273765689,0.6963269790676688,0.12690355329949238,0.16243654822335024
G+做多,positive,False,30,10,0.0015,距Resistance,medium,419,0.00072033377961087,-0.0006297587236890768,1.1438250118890163,0.10501193317422435,0.1288782816229117
G+做多,positive,False,30,10,0.0015,距Resistance,far,263,0.0008774200341316393,-0.00047101364476784957,1.8628335800422446,0.14068441064638784,0.06844106463878327
G+做多,positive,False,30,10,0.002,距Resistance,near,93,0.0004230623523151079,-0.0011911062104100808,0.3551844064094449,0.15053763440860216,0.23655913978494625
G+做多,positive,False,30,10,0.002,距Resistance,medium,248,0.0008700885884462861,-0.0006357477192760867,1.3686067005274336,0.125,0.14919354838709678
G+做多,positive,False,30,10,0.002,距Resistance,far,177,0.0009089314940379143,-0.0004536510154634713,2.0035918868368605,0.1751412429378531,0.0847457627118644
G+做多,positive,False,30,15,0.0005,距Resistance,near,925,0.0006210382684975135,-0.0005068764287853597,1.2252261759058762,0.0972972972972973,0.12
G+做多,positive,False,30,15,0.0005,距Resistance,medium,1189,0.0006477598059097195,-0.0006819205096336267,0.9499051528128102,0.10513036164844407,0.0975609756097561
G+做多,positive,False,30,15,0.0005,距Resistance,far,602,0.00077599997515732,-0.0006184950444153385,1.254658355251448,0.10132890365448505,0.1079734219269103
G+做多,positive,False,30,15,0.001,距Resistance,near,410,0.000699256708702648,-0.0006962700906163323,1.0042894533695566,0.17560975609756097,0.1926829268292683
G+做多,positive,False,30,15,0.001,距Resistance,medium,670,0.0007605714440011594,-0.0007573933646234966,1.0041960750200691,0.12985074626865672,0.12388059701492538
G+做多,positive,False,30,15,0.001,距Resistance,far,394,0.0009477073070990797,-0.0006222128331502216,1.5231240125680172,0.14720812182741116,0.10913705583756345
G+做多,positive,False,30,15,0.0015,距Resistance,near,197,0.0006102747268136624,-0.0009052984246334845,0.6741144248215563,0.17766497461928935,0.26903553299492383
G+做多,positive,False,30,15,0.0015,距Resistance,medium,419,0.0008476875582051529,-0.0007981952819429127,1.0620052227592343,0.14797136038186157,0.15274463007159905
G+做多,positive,False,30,15,0.0015,距Resistance,far,263,0.0011273001089284853,-0.0006266021910579981,1.7990682525783617,0.20532319391634982,0.09885931558935361
G+做多,positive,False,30,15,0.002,距Resistance,near,93,0.0004605905364988825,-0.0012634011837650717,0.36456395831945726,0.15053763440860216,0.3763440860215054
G+做多,positive,False,30,15,0.002,距Resistance,medium,248,0.00100000946109632,-0.0008502873845802303,1.1760840854883488,0.1774193548387097,0.1532258064516129
G+做多,positive,False,30,15,0.002,距Resistance,far,177,0.001266609659503714,-0.0005873560648897592,2.15645965917019,0.2598870056497175,0.11299435028248588
G+做多,positive,False,30,30,0.0005,距Resistance,near,925,0.001025302145578099,-0.000805539095449065,1.2728148780991473,0.21405405405405406,0.20864864864864865
G+做多,positive,False,30,30,0.0005,距Resistance,medium,1189,0.0009594078750062086,-0.0009773205030220197,0.9816716952520461,0.216148023549201,0.20521446593776282
G+做多,positive,False,30,30,0.0005,距Resistance,far,602,0.0009649276170029937,-0.0010202610061711133,0.9457654572374794,0.19933554817275748,0.24916943521594684
G+做多,positive,False,30,30,0.001,距Resistance,near,410,0.0010471207064991633,-0.0010818512738112649,0.9678970962526587,0.275609756097561,0.32439024390243903
G+做多,positive,False,30,30,0.001,距Resistance,medium,670,0.0010267494777266017,-0.0010862619327099698,0.9452135316618355,0.2253731343283582,0.23880597014925373
G+做多,positive,False,30,30,0.001,距Resistance,far,394,0.0011633510790994008,-0.0010264631609528262,1.1333588221709845,0.2436548223350254,0.23096446700507614
G+做多,positive,False,30,30,0.0015,距Resistance,near,197,0.0008050117139525096,-0.0013854891704421324,0.5810306793633163,0.25380710659898476,0.4010152284263959
G+做多,positive,False,30,30,0.0015,距Resistance,medium,419,0.0011142285645246114,-0.0010852710851060388,1.0266822546145171,0.2577565632458234,0.2649164677804296
G+做多,positive,False,30,30,0.0015,距Resistance,far,263,0.0014204418290276728,-0.0009654497324495944,1.4712747658271617,0.3155893536121673,0.22813688212927757
G+做多,positive,False,30,30,0.002,距Resistance,near,93,0.0004888340787186252,-0.001989425100355444,0.24571625171075143,0.1935483870967742,0.4946236559139785
G+做多,positive,False,30,30,0.002,距Resistance,medium,248,0.001274966666995486,-0.0010654049741054255,1.196696747230808,0.29838709677419356,0.2661290322580645
G+做多,positive,False,30,30,0.002,距Resistance,far,177,0.001618196369446154,-0.000890484949344465,1.8172079950788582,0.3898305084745763,0.24293785310734464
G+做多,positive,False,5,5,0.0005,距HedgeWall,near,449,0.0004181227608425033,-0.00044849161716396335,0.9322866801535835,0.024498886414253896,0.026726057906458798
G+做多,positive,False,5,5,0.0005,距HedgeWall,medium,532,0.0004315586904970618,-0.00035442360045026403,1.2176353096938364,0.016917293233082706,0.016917293233082706
G+做多,positive,False,5,5,0.0005,距HedgeWall,far,430,0.0003711285395692146,-0.00037646073540658297,0.9858359841123682,0.03488372093023256,0.03255813953488372
G+做多,positive,False,5,5,0.001,距HedgeWall,near,133,0.0005397685414140795,-0.0004167862862738392,1.2950727007832448,0.045112781954887216,0.05263157894736842
G+做多,positive,False,5,5,0.001,距HedgeWall,medium,146,0.0004640562417892809,-0.000690976142056258,0.6715951731825471,0.02054794520547945,0.00684931506849315
G+做多,positive,False,5,5,0.001,距HedgeWall,far,80,0.0004855195864136364,-0.0005229436396330127,0.9284357808699243,0.075,0.1
G+做多,positive,False,5,5,0.0015,距HedgeWall,near,43,0.0006757826471915693,-0.0004516523320464092,1.4962452294437167,0.09302325581395349,0.06976744186046512
G+做多,positive,False,5,5,0.0015,距HedgeWall,medium,55,0.0003445848198505539,-0.0008781869688384401,0.3923820690556695,0.01818181818181818,0.0
G+做多,positive,False,5,5,0.0015,距HedgeWall,far,21,0.0008172850693234995,-0.00039028823077106553,2.094055123591213,0.23809523809523808,0.23809523809523808
G+做多,positive,False,5,5,0.002,距HedgeWall,near,6,0.0007316081157179381,-0.0003590662362503148,2.0375296863276064,0.0,0.0
G+做多,positive,False,5,5,0.002,距HedgeWall,medium,16,0.000354599139166821,-0.0007617572624369882,0.4655014880099723,0.0,0.0
G+做多,positive,False,5,5,0.002,距HedgeWall,far,10,0.0006517944913718729,-0.001180728226875808,0.5520275339707198,0.2,0.4
G+做多,positive,False,5,10,0.0005,距HedgeWall,near,449,0.0006572023670995846,-0.0006670053687246949,0.9853029644366229,0.0801781737193764,0.07349665924276169
G+做多,positive,False,5,10,0.0005,距HedgeWall,medium,532,0.0006174538126974061,-0.0005554817190965078,1.1115645960441254,0.06015037593984962,0.09398496240601503
G+做多,positive,False,5,10,0.0005,距HedgeWall,far,430,0.0005503896293481173,-0.0005050182687748972,1.0898410282924709,0.06511627906976744,0.08837209302325581
G+做多,positive,False,5,10,0.001,距HedgeWall,near,133,0.0008051996285979681,-0.0007115486594423256,1.1316156919317946,0.13533834586466165,0.09022556390977443
G+做多,positive,False,5,10,0.001,距HedgeWall,medium,146,0.0008360489759888065,-0.0009373874835872942,0.8918926171163768,0.06164383561643835,0.15753424657534246
G+做多,positive,False,5,10,0.001,距HedgeWall,far,80,0.0006241777995940321,-0.0007951035546597408,0.7850270520563133,0.1375,0.2
G+做多,positive,False,5,10,0.0015,距HedgeWall,near,43,0.0008894995024087529,-0.000691540641198864,1.2862577402055573,0.18604651162790697,0.11627906976744186
G+做多,positive,False,5,10,0.0015,距HedgeWall,medium,55,0.0007451231688598125,-0.0011724654056671287,0.6355182551726036,0.07272727272727272,0.16363636363636364
G+做多,positive,False,5,10,0.0015,距HedgeWall,far,21,0.0009144039065204913,-0.000855160962415445,1.069276951017165,0.2857142857142857,0.2857142857142857
G+做多,positive,False,5,10,0.002,距HedgeWall,near,6,0.0012070729576936952,-0.0004075107987885643,2.962063732499961,0.0,0.0
G+做多,positive,False,5,10,0.002,距HedgeWall,medium,16,0.0005496109937541478,-0.0010601873987904904,0.5184092872459801,0.0,0.125
G+做多,positive,False,5,10,0.002,距HedgeWall,far,10,0.0006517944913718729,-0.0013114371218594075,0.49700780960640556,0.3,0.4
G+做多,positive,False,5,15,0.0005,距HedgeWall,near,449,0.0008105612917479247,-0.0008291171685202825,0.9776197171197476,0.1358574610244989,0.11358574610244988
G+做多,positive,False,5,15,0.0005,距HedgeWall,medium,532,0.0007521995351607293,-0.0006697136323307088,1.1231659307022863,0.10526315789473684,0.13909774436090225
G+做多,positive,False,5,15,0.0005,距HedgeWall,far,430,0.0006775270027374729,-0.0006072957629246177,1.115645858411123,0.09534883720930233,0.12093023255813953
G+做多,positive,False,5,15,0.001,距HedgeWall,near,133,0.0009839176832601346,-0.00087688760252818,1.122056784043215,0.20300751879699247,0.12030075187969924
G+做多,positive,False,5,15,0.001,距HedgeWall,medium,146,0.001042626415262264,-0.0009980838900032537,1.0446280374877759,0.13013698630136986,0.2054794520547945
G+做多,positive,False,5,15,0.001,距HedgeWall,far,80,0.0009307694116984727,-0.0009142092316294058,1.0181142122570253,0.2,0.2375
G+做多,positive,False,5,15,0.0015,距HedgeWall,near,43,0.0010250562658621028,-0.0008042144451372353,1.2746056379118904,0.2558139534883721,0.18604651162790697
G+做多,positive,False,5,15,0.0015,距HedgeWall,medium,55,0.0011182974552420744,-0.0011724654056671287,0.9537999584778939,0.16363636363636364,0.23636363636363636
G+做多,positive,False,5,15,0.0015,距HedgeWall,far,21,0.0016879650998663385,-0.000855160962415445,1.9738565884703116,0.3333333333333333,0.2857142857142857
G+做多,positive,False,5,15,0.002,距HedgeWall,near,6,0.0017767400847876267,-0.0006313833983972043,2.8140430826942278,0.16666666666666666,0.0
G+做多,positive,False,5,15,0.002,距HedgeWall,medium,16,0.0012306916341493833,-0.0010601873987904904,1.160824619829864,0.25,0.25
G+做多,positive,False,5,15,0.002,距HedgeWall,far,10,0.0015742982150587024,-0.0016687968158121047,0.9433732136482923,0.4,0.4
G+做多,positive,False,5,30,0.0005,距HedgeWall,near,449,0.0011926326466705976,-0.0010746133404080007,1.1098249033627186,0.267260579064588,0.24053452115812918
G+做多,positive,False,5,30,0.0005,距HedgeWall,medium,532,0.0011103199589796505,-0.0008918572055121887,1.244952613621594,0.2593984962406015,0.24060150375939848
G+做多,positive,False,5,30,0.0005,距HedgeWall,far,430,0.0009912657335158443,-0.0008840620716710308,1.1212625960100064,0.1883720930232558,0.2186046511627907
G+做多,positive,False,5,30,0.001,距HedgeWall,near,133,0.0014287461335862612,-0.0010205703606757887,1.3999486842241742,0.39097744360902253,0.22556390977443608
G+做多,positive,False,5,30,0.001,距HedgeWall,medium,146,0.001484433270208029,-0.0011919798754669204,1.2453509499282018,0.3287671232876712,0.273972602739726
G+做多,positive,False,5,30,0.001,距HedgeWall,far,80,0.0014363687336824025,-0.0013661298468060881,1.0514145028311386,0.3625,0.35
G+做多,positive,False,5,30,0.0015,距HedgeWall,near,43,0.0012932640997967925,-0.001175988453931554,1.0997251677711322,0.3953488372093023,0.27906976744186046
G+做多,positive,False,5,30,0.0015,距HedgeWall,medium,55,0.0015689956941765137,-0.0012296242602812448,1.2759960459934698,0.38181818181818183,0.23636363636363636
G+做多,positive,False,5,30,0.0015,距HedgeWall,far,21,0.0022941196315912913,-0.001013287922482851,2.264035305947424,0.5714285714285714,0.2857142857142857
G+做多,positive,False,5,30,0.002,距HedgeWall,near,6,0.0022547113404534623,-0.0008107598062827865,2.780985592750311,0.5,0.16666666666666666
G+做多,positive,False,5,30,0.002,距HedgeWall,medium,16,0.0017205963275792777,-0.0011190547592997099,1.5375443545372212,0.4375,0.25
G+做多,positive,False,5,30,0.002,距HedgeWall,far,10,0.002553497873819996,-0.0016687968158121047,1.5301430645272174,0.7,0.4
G+做多,positive,False,10,5,0.0005,距HedgeWall,near,638,0.0003957276997836501,-0.0004188185238570625,0.9448667555084239,0.018808777429467086,0.02037617554858934
G+做多,positive,False,10,5,0.0005,距HedgeWall,medium,713,0.0004011273318321528,-0.00031767574702273833,1.2626942270271617,0.015427769985974754,0.02244039270687237
G+做多,positive,False,10,5,0.0005,距HedgeWall,far,659,0.0003357035159154879,-0.00033141395500952434,1.0129432114765364,0.03945371775417299,0.030349013657056147
G+做多,positive,False,10,5,0.001,距HedgeWall,near,307,0.000450106246009129,-0.0004503221592799075,0.9995205359844522,0.03257328990228013,0.026058631921824105
G+做多,positive,False,10,5,0.001,距HedgeWall,medium,286,0.0005037825907071077,-0.00048125912834120783,1.046801111998713,0.013986013986013986,0.03496503496503497
G+做多,positive,False,10,5,0.001,距HedgeWall,far,191,0.00040331595859863906,-0.00036826622300044473,1.095174994091576,0.08376963350785341,0.06282722513089005
G+做多,positive,False,10,5,0.0015,距HedgeWall,near,118,0.0005545674003793301,-0.0004346989438803851,1.27575051236363,0.0423728813559322,0.0423728813559322
G+做多,positive,False,10,5,0.0015,距HedgeWall,medium,131,0.0005429439300337106,-0.0007663233557834178,0.7085050011018589,0.007633587786259542,0.022900763358778626
G+做多,positive,False,10,5,0.0015,距HedgeWall,far,47,0.0005340234559532491,-0.00045507119968143424,1.1734942934799746,0.1276595744680851,0.0851063829787234
G+做多,positive,False,10,5,0.002,距HedgeWall,near,41,0.0006757826471915693,-0.0004516523320464092,1.4962452294437167,0.12195121951219512,0.07317073170731707
G+做多,positive,False,10,5,0.002,距HedgeWall,medium,69,0.0005582658327911952,-0.0008402937168002112,0.6643698764249226,0.014492753623188406,0.014492753623188406
G+做多,positive,False,10,5,0.002,距HedgeWall,far,23,0.0007880850841084639,-0.0006042735976119742,1.3041858641894886,0.17391304347826086,0.17391304347826086
G+做多,positive,False,10,10,0.0005,距HedgeWall,near,638,0.0006317548507688889,-0.0006136635732782048,1.0294807746108183,0.05956112852664577,0.07210031347962383
G+做多,positive,False,10,10,0.0005,距HedgeWall,medium,713,0.0005875415087195775,-0.000456181627761611,1.2879552199472004,0.06030855539971949,0.08976157082748948
G+做多,positive,False,10,10,0.0005,距HedgeWall,far,659,0.0005213634896595816,-0.00045465854698825133,1.1467143708464234,0.07738998482549317,0.07435508345978756
G+做多,positive,False,10,10,0.001,距HedgeWall,near,307,0.0007231439056371781,-0.0006840396743010331,1.057166612998146,0.08794788273615635,0.09771986970684039
G+做多,positive,False,10,10,0.001,距HedgeWall,medium,286,0.000737495965518051,-0.00073114668168256,1.00868400827708,0.07692307692307693,0.17132867132867133
G+做多,positive,False,10,10,0.001,距HedgeWall,far,191,0.0006161934466874299,-0.0005137018695547463,1.1995156786591388,0.14136125654450263,0.12041884816753927
G+做多,positive,False,10,10,0.0015,距HedgeWall,near,118,0.000871274656152987,-0.0006241786798386393,1.3958737846961162,0.1440677966101695,0.1271186440677966
G+做多,positive,False,10,10,0.0015,距HedgeWall,medium,131,0.000967599662765374,-0.0009129258616559452,1.0598885445202053,0.11450381679389313,0.22137404580152673
G+做多,positive,False,10,10,0.0015,距HedgeWall,far,47,0.0006927575879066233,-0.0007613381846510466,0.9099209810737963,0.23404255319148937,0.14893617021276595
G+做多,positive,False,10,10,0.002,距HedgeWall,near,41,0.0011968025050054674,-0.0009773205030220197,1.2245752558191267,0.2682926829268293,0.24390243902439024
G+做多,positive,False,10,10,0.002,距HedgeWall,medium,69,0.00097667009096735,-0.0009413544947477804,1.0375157248588183,0.11594202898550725,0.2608695652173913
G+做多,positive,False,10,10,0.002,距HedgeWall,far,23,0.0012132719866849021,-0.001013287922482851,1.1973615393658614,0.34782608695652173,0.21739130434782608
G+做多,positive,False,10,15,0.0005,距HedgeWall,near,638,0.0008105759068303914,-0.0007597800018147564,1.0668560700391,0.10031347962382445,0.12539184952978055
G+做多,positive,False,10,15,0.0005,距HedgeWall,medium,713,0.000719432859256794,-0.0005911575127486576,1.2169901316346379,0.09957924263674614,0.1276297335203366
G+做多,positive,False,10,15,0.0005,距HedgeWall,far,659,0.0006352586179007216,-0.0005523106696511792,1.1501834978164183,0.11836115326251896,0.10925644916540213
G+做多,positive,False,10,15,0.001,距HedgeWall,near,307,0.0008774200341316393,-0.000822394801998292,1.0669085358998434,0.1237785016286645,0.13355048859934854
G+做多,positive,False,10,15,0.001,距HedgeWall,medium,286,0.0009854626776523556,-0.0008486521359089883,1.1612092115891868,0.13636363636363635,0.2062937062937063
G+做多,positive,False,10,15,0.001,距HedgeWall,far,191,0.0008172850693234995,-0.0006103179282372612,1.339113651280091,0.20418848167539266,0.16230366492146597
G+做多,positive,False,10,15,0.0015,距HedgeWall,near,118,0.0009789523476265798,-0.0007853510787578427,1.2465155700491914,0.1864406779661017,0.1864406779661017
G+做多,positive,False,10,15,0.0015,距HedgeWall,medium,131,0.0012144174211000263,-0.000933420472426808,1.3010400531955892,0.21374045801526717,0.2595419847328244
